X1_1,X1_2,X2_1,X2_2,X3_1,X3_2,X3_3,Y1,Y2,Y3,Y4
5.764850787612264,-1.0343926251881268,0.41657344557629705,-3.8514174626653164,3.945886120955314,-4.015691490638671,-1.0280246183326827,-13.636752890311087,0.3161578557061291,2.3776047951891637,-0.3222373984076012
9.529000830577242,0.482322137662821,5.106895644561282,4.627575107315302,9.704562688337056,-4.035566016829818,1.3749170660812395,63.705176185454306,19.14724631353893,10.08394055084622,0.14781291760720194
0.4794650165500003,0.46345109950441393,3.621759755494204,-3.9814618605685625,6.890811984037297,-0.37754485756962186,1.8295944487487703,16.35258738125519,7.728363800809236,6.114454262008468,-0.029558568633030836
4.48524030436354,0.13826387112716257,5.463092989542777,3.139162076275406,9.182328345258929,1.0344665571659242,0.7003962726444878,13.085905319864104,18.89881354752878,9.407499706098793,0.09016766806107737
1.5065359891787722,0.9051580562265309,8.651384620641979,-1.7044295456995915,4.768812498878782,1.1105695046680006,1.7077496092778157,8.487632953172007,11.811773994464804,4.172279780831302,-0.26913347355579653
6.538608876419048,0.7470294770270894,5.581982924031712,2.904665600391785,4.975283885603465,4.181687028784058,-0.7305743241293815,40.07697243116618,-4.15595052048408,5.94994783916876,1.167074146099389
5.463183918022977,0.2355849208983287,1.3827297169636765,4.3821404706715885,7.065974317692206,-1.3440128528362583,1.3230037535465928,43.11776211989005,12.987165338220267,7.443575368105009,0.06357191050754557
4.168196716051296,-0.31704972147030713,7.189851985858812,1.6110708615948601,4.4424957786211525,4.320825767538242,0.13011759523672958,55.75221203111043,39.58587813099325,4.900082390913397,0.6522597655847449
0.6355290227714305,0.3316623559441281,8.594388206667213,4.677870293406297,4.880965322970958,1.3323250234012143,-0.2828354216305002,-0.6384972138308795,-22.043218104638903,5.016994364174474,0.17511355036553497
7.692539299666992,0.3906488839102539,0.4128310455844675,1.2795829933506484,3.7737362369686247,3.0061262184607234,0.1939676291101472,29.816069934665048,30.641704909300998,8.010631485619808,0.6047169310510078
2.5043368887050823,-0.7360570322049349,3.2164507392353334,3.2084407116347897,2.738925491526202,0.6039798742152405,-1.061679477143789,24.993188953351165,-3.1939536994480258,3.6679472695685083,-0.1413853748976232
0.5367762375572527,1.141848306854164,1.785573624501604,-4.408328648780147,5.465381393465965,-3.344645982616552,-0.16564308857574042,11.308447478783602,-36.957261724716986,5.7623395764479115,0.009069521285556948
4.251989335758416,0.012686816767264285,4.185537997402971,-3.8222838186125676,5.037020257454272,1.2961406623901128,0.449303552821134,-323.60405565090326,18.86787090696011,16.52764639600859,-0.08028107850101132
3.104966665882726,0.9058703686518678,7.731056094989453,1.3192795788751868,9.958096412097097,-2.090121824167065,-0.8935398923645071,31.571481465105286,-15.43013064019126,10.558497422468195,0.2615348775492441
4.790120463974555,0.3252794895820696,0.6823774368424917,1.8852567427923193,7.099417804836181,-2.5642952187851984,0.4886960116914172,30.006390454945095,23.04111284639125,8.642832350645072,0.07133732391087269
